,var1(t),var1(t+1),var1(t+2),var1(t+3),var1(t+4),var1(t+5),var1(t+6),var1(t+7),var1(t+8),var1(t+9),var1(t+10),var1(t+11),var1(t+12),var1(t+13),var1(t+14),var1(t+15)
2019-01-26 09:15:00,21.49557947090501,22.64373490598028,23.22679460383871,31.388157954440516,32.60540633196441,33.493923756943346,34.116501021909,34.52802627045859,34.7794236885979,34.91549361725411,34.964245022713094,34.94761874918725,34.871914515221604,34.72912336810654,34.50026571234732,34.15470390593833
2019-01-26 09:30:00,23.056425495254036,23.78146074365369,24.04454194543576,32.60540633196441,33.493923756943346,34.116501021909,34.52802627045859,34.7794236885979,34.91549361725411,34.964245022713094,34.94761874918725,34.871914515221604,34.72912336810654,34.50026571234732,34.15470390593833,33.65866723885548
2019-01-26 09:45:00,24.591819679252573,25.22658156572634,25.512308484488763,33.493923756943346,34.116501021909,34.52802627045859,34.7794236885979,34.91549361725411,34.964245022713094,34.94761874918725,34.871914515221604,34.72912336810654,34.50026571234732,34.15470390593833,33.65866723885548,32.95514543743707
2019-01-26 10:00:00,25.935571984990613,26.489657219107126,26.786922121748354,34.116501021909,34.52802627045859,34.7794236885979,34.91549361725411,34.964245022713094,34.94761874918725,34.871914515221604,34.72912336810654,34.50026571234732,34.15470390593833,33.65866723885548,32.95514543743707,31.988482436356367
2019-01-26 10:15:00,27.230488202832788,27.75810821962884,28.088554491081297,34.52802627045859,34.7794236885979,34.91549361725411,34.964245022713094,34.94761874918725,34.871914515221604,34.72912336810654,34.50026571234732,34.15470390593833,33.65866723885548,32.95514543743707,31.988482436356367,30.700193048492732
2019-01-26 10:30:00,28.133910373973972,28.55911320793321,28.827814861285525,34.7794236885979,34.91549361725411,34.964245022713094,34.94761874918725,34.871914515221604,34.72912336810654,34.50026571234732,34.15470390593833,33.65866723885548,32.95514543743707,31.988482436356367,30.700193048492732,29.042996104934936
2019-01-26 10:45:00,29.371956088381072,29.802777383708207,30.09157713770654,30.26726130354692,30.34674905082452,30.34460044013966,30.26490876677771,30.1024958828287,29.845718843822997,29.47563497808983,28.972961749173628,28.300204124345377,27.42218099551375,26.301467853779815,24.909261460725272,23.20093095759655
2019-01-26 11:00:00,30.20977366600414,30.56005991248413,30.78180173298003,30.889347675962686,30.895804708232486,30.804839497627665,30.611899203112777,30.30704433789971,29.874034615449474,29.29726902984519,28.54354472579235,27.582695448690426,26.382723839947506,24.920401276590617,23.156429795552,21.07081745185132
2019-01-26 11:15:00,30.826722366434566,31.07663368844724,31.20137193501322,31.213122650332725,31.115281568152216,30.903690491774938,30.56948379586828,30.0981248981861,29.47632721411545,28.67359617161817,27.662918018351824,26.41569938047289,24.912190846724773,23.116416446053133,21.011305334171496,18.58801709692337
2019-01-26 11:30:00,31.32022342904021,31.46000488697873,31.47640216893632,31.372567068029717,31.14469498592984,30.784881647417567,30.280115746979853,29.619178178651964,28.77400050251713,27.72038482754384,26.432772773361744,24.89450481961936,23.07255031427536,20.952400932369397,18.527040628581922,15.81318815707365
