,var1(t),var1(t+1),var1(t+2),var1(t+3),var1(t+4),var1(t+5),var1(t+6),var1(t+7),var1(t+8),var1(t+9),var1(t+10),var1(t+11),var1(t+12),var1(t+13),var1(t+14),var1(t+15)
2018-10-16 14:00:00,25.611183,23.838993,22.163403,20.146982,17.824379999999994,15.696871,13.336681,10.819621,8.296471,5.64291,3.18444,0.8265600000000001,0.0,0.0,0.0,0.0
2018-10-16 14:15:00,23.838993,22.163403,20.146982,17.824379999999994,15.696871,13.336681,10.819621,8.296471,5.64291,3.18444,0.8265600000000001,0.0,0.0,0.0,0.0,0.0
2018-10-16 14:30:00,22.163403,20.146982,17.824379999999994,15.696871,13.336681,10.819621,8.296471,5.64291,3.18444,0.8265600000000001,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-16 14:45:00,20.146982,17.824379999999994,15.696871,13.336681,10.819621,8.296471,5.64291,3.18444,0.8265600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-16 15:00:00,17.824379999999994,15.696871,13.336681,10.819621,8.296471,5.64291,3.18444,0.8265600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-16 15:15:00,15.696871,13.336681,10.819621,8.296471,5.64291,3.18444,0.8265600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-16 15:30:00,13.336681,10.819621,8.296471,5.64291,3.18444,0.8265600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-16 15:45:00,10.819621,8.296471,5.64291,3.18444,0.8265600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-16 16:00:00,8.296471,5.64291,3.18444,0.8265600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-16 16:15:00,5.64291,3.18444,0.8265600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-16 16:30:00,3.18444,0.8265600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-16 16:45:00,0.8265600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-17 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27279000000000003
2018-10-17 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27279000000000003,2.00634
2018-10-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27279000000000003,2.00634,4.58976
2018-10-17 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27279000000000003,2.00634,4.58976,7.241430999999999
2018-10-17 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27279000000000003,2.00634,4.58976,7.241430999999999,10.0317
2018-10-17 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27279000000000003,2.00634,4.58976,7.241430999999999,10.0317,12.684629
2018-10-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27279000000000003,2.00634,4.58976,7.241430999999999,10.0317,12.684629,15.209881
2018-10-17 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27279000000000003,2.00634,4.58976,7.241430999999999,10.0317,12.684629,15.209881,17.672342
2018-10-17 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27279000000000003,2.00634,4.58976,7.241430999999999,10.0317,12.684629,15.209881,17.672342,19.88322
2018-10-17 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.27279000000000003,2.00634,4.58976,7.241430999999999,10.0317,12.684629,15.209881,17.672342,19.88322,21.815643
2018-10-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.27279000000000003,2.00634,4.58976,7.241430999999999,10.0317,12.684629,15.209881,17.672342,19.88322,21.815643,23.642221
2018-10-17 05:15:00,0.0,0.0,0.0,0.0,0.27279000000000003,2.00634,4.58976,7.241430999999999,10.0317,12.684629,15.209881,17.672342,19.88322,21.815643,23.642221,25.366741
2018-10-17 05:30:00,0.0,0.0,0.0,0.27279000000000003,2.00634,4.58976,7.241430999999999,10.0317,12.684629,15.209881,17.672342,19.88322,21.815643,23.642221,25.366741,26.904781
2018-10-17 05:45:00,0.0,0.0,0.27279000000000003,2.00634,4.58976,7.241430999999999,10.0317,12.684629,15.209881,17.672342,19.88322,21.815643,23.642221,25.366741,26.904781,28.212452000000006
2018-10-17 06:00:00,0.0,0.27279000000000003,2.00634,4.58976,7.241430999999999,10.0317,12.684629,15.209881,17.672342,19.88322,21.815643,23.642221,25.366741,26.904781,28.212452000000006,29.319992
2018-10-17 06:15:00,0.27279000000000003,2.00634,4.58976,7.241430999999999,10.0317,12.684629,15.209881,17.672342,19.88322,21.815643,23.642221,25.366741,26.904781,28.212452000000006,29.319992,30.240421
2018-10-17 06:30:00,2.00634,4.58976,7.241430999999999,10.0317,12.684629,15.209881,17.672342,19.88322,21.815643,23.642221,25.366741,26.904781,28.212452000000006,29.319992,30.240421,31.112343
2018-10-17 06:45:00,4.58976,7.241430999999999,10.0317,12.684629,15.209881,17.672342,19.88322,21.815643,23.642221,25.366741,26.904781,28.212452000000006,29.319992,30.240421,31.112343,31.870441
2018-10-17 07:00:00,7.241430999999999,10.0317,12.684629,15.209881,17.672342,19.88322,21.815643,23.642221,25.366741,26.904781,28.212452000000006,29.319992,30.240421,31.112343,31.870441,32.373814
2018-10-17 07:15:00,10.0317,12.684629,15.209881,17.672342,19.88322,21.815643,23.642221,25.366741,26.904781,28.212452000000006,29.319992,30.240421,31.112343,31.870441,32.373814,32.6655
2018-10-17 07:30:00,12.684629,15.209881,17.672342,19.88322,21.815643,23.642221,25.366741,26.904781,28.212452000000006,29.319992,30.240421,31.112343,31.870441,32.373814,32.6655,32.8986
2018-10-17 07:45:00,15.209881,17.672342,19.88322,21.815643,23.642221,25.366741,26.904781,28.212452000000006,29.319992,30.240421,31.112343,31.870441,32.373814,32.6655,32.8986,33.021454
2018-10-17 08:00:00,17.672342,19.88322,21.815643,23.642221,25.366741,26.904781,28.212452000000006,29.319992,30.240421,31.112343,31.870441,32.373814,32.6655,32.8986,33.021454,33.108604
2018-10-17 08:15:00,19.88322,21.815643,23.642221,25.366741,26.904781,28.212452000000006,29.319992,30.240421,31.112343,31.870441,32.373814,32.6655,32.8986,33.021454,33.108604,33.010323
2018-10-17 08:30:00,21.815643,23.642221,25.366741,26.904781,28.212452000000006,29.319992,30.240421,31.112343,31.870441,32.373814,32.6655,32.8986,33.021454,33.108604,33.010323,32.83245
2018-10-17 08:45:00,23.642221,25.366741,26.904781,28.212452000000006,29.319992,30.240421,31.112343,31.870441,32.373814,32.6655,32.8986,33.021454,33.108604,33.010323,32.83245,32.179559999999995
2018-10-17 09:00:00,25.366741,26.904781,28.212452000000006,29.319992,30.240421,31.112343,31.870441,32.373814,32.6655,32.8986,33.021454,33.108604,33.010323,32.83245,32.179559999999995,31.572033
2018-10-17 09:15:00,26.904781,28.212452000000006,29.319992,30.240421,31.112343,31.870441,32.373814,32.6655,32.8986,33.021454,33.108604,33.010323,32.83245,32.179559999999995,31.572033,30.521404
2018-10-17 09:30:00,28.212452000000006,29.319992,30.240421,31.112343,31.870441,32.373814,32.6655,32.8986,33.021454,33.108604,33.010323,32.83245,32.179559999999995,31.572033,30.521404,29.466991
2018-10-17 09:45:00,29.319992,30.240421,31.112343,31.870441,32.373814,32.6655,32.8986,33.021454,33.108604,33.010323,32.83245,32.179559999999995,31.572033,30.521404,29.466991,28.201532
2018-10-17 10:00:00,30.240421,31.112343,31.870441,32.373814,32.6655,32.8986,33.021454,33.108604,33.010323,32.83245,32.179559999999995,31.572033,30.521404,29.466991,28.201532,27.10302
2018-10-17 10:15:00,31.112343,31.870441,32.373814,32.6655,32.8986,33.021454,33.108604,33.010323,32.83245,32.179559999999995,31.572033,30.521404,29.466991,28.201532,27.10302,25.497572
2018-10-17 10:30:00,31.870441,32.373814,32.6655,32.8986,33.021454,33.108604,33.010323,32.83245,32.179559999999995,31.572033,30.521404,29.466991,28.201532,27.10302,25.497572,23.628153
2018-10-17 10:45:00,32.373814,32.6655,32.8986,33.021454,33.108604,33.010323,32.83245,32.179559999999995,31.572033,30.521404,29.466991,28.201532,27.10302,25.497572,23.628153,21.748232
2018-10-17 11:00:00,32.6655,32.8986,33.021454,33.108604,33.010323,32.83245,32.179559999999995,31.572033,30.521404,29.466991,28.201532,27.10302,25.497572,23.628153,21.748232,19.811613
2018-10-17 11:15:00,32.8986,33.021454,33.108604,33.010323,32.83245,32.179559999999995,31.572033,30.521404,29.466991,28.201532,27.10302,25.497572,23.628153,21.748232,19.811613,17.55999
2018-10-17 11:30:00,33.021454,33.108604,33.010323,32.83245,32.179559999999995,31.572033,30.521404,29.466991,28.201532,27.10302,25.497572,23.628153,21.748232,19.811613,17.55999,15.303961
2018-10-17 11:45:00,33.108604,33.010323,32.83245,32.179559999999995,31.572033,30.521404,29.466991,28.201532,27.10302,25.497572,23.628153,21.748232,19.811613,17.55999,15.303961,12.726841
2018-10-17 12:00:00,33.010323,32.83245,32.179559999999995,31.572033,30.521404,29.466991,28.201532,27.10302,25.497572,23.628153,21.748232,19.811613,17.55999,15.303961,12.726841,10.158331
2018-10-17 12:15:00,32.83245,32.179559999999995,31.572033,30.521404,29.466991,28.201532,27.10302,25.497572,23.628153,21.748232,19.811613,17.55999,15.303961,12.726841,10.158331,7.514850999999998
2018-10-17 12:30:00,32.179559999999995,31.572033,30.521404,29.466991,28.201532,27.10302,25.497572,23.628153,21.748232,19.811613,17.55999,15.303961,12.726841,10.158331,7.514850999999998,4.95474
2018-10-17 12:45:00,31.572033,30.521404,29.466991,28.201532,27.10302,25.497572,23.628153,21.748232,19.811613,17.55999,15.303961,12.726841,10.158331,7.514850999999998,4.95474,2.57313
2018-10-17 13:00:00,30.521404,29.466991,28.201532,27.10302,25.497572,23.628153,21.748232,19.811613,17.55999,15.303961,12.726841,10.158331,7.514850999999998,4.95474,2.57313,0.63567
2018-10-17 13:15:00,29.466991,28.201532,27.10302,25.497572,23.628153,21.748232,19.811613,17.55999,15.303961,12.726841,10.158331,7.514850999999998,4.95474,2.57313,0.63567,0.0
2018-10-17 13:30:00,28.201532,27.10302,25.497572,23.628153,21.748232,19.811613,17.55999,15.303961,12.726841,10.158331,7.514850999999998,4.95474,2.57313,0.63567,0.0,0.0
2018-10-17 13:45:00,27.10302,25.497572,23.628153,21.748232,19.811613,17.55999,15.303961,12.726841,10.158331,7.514850999999998,4.95474,2.57313,0.63567,0.0,0.0,0.0
2018-10-17 14:00:00,25.497572,23.628153,21.748232,19.811613,17.55999,15.303961,12.726841,10.158331,7.514850999999998,4.95474,2.57313,0.63567,0.0,0.0,0.0,0.0
2018-10-17 14:15:00,23.628153,21.748232,19.811613,17.55999,15.303961,12.726841,10.158331,7.514850999999998,4.95474,2.57313,0.63567,0.0,0.0,0.0,0.0,0.0
2018-10-17 14:30:00,21.748232,19.811613,17.55999,15.303961,12.726841,10.158331,7.514850999999998,4.95474,2.57313,0.63567,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-17 14:45:00,19.811613,17.55999,15.303961,12.726841,10.158331,7.514850999999998,4.95474,2.57313,0.63567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-17 15:00:00,17.55999,15.303961,12.726841,10.158331,7.514850999999998,4.95474,2.57313,0.63567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-17 15:15:00,15.303961,12.726841,10.158331,7.514850999999998,4.95474,2.57313,0.63567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-17 15:30:00,12.726841,10.158331,7.514850999999998,4.95474,2.57313,0.63567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-17 15:45:00,10.158331,7.514850999999998,4.95474,2.57313,0.63567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-17 16:00:00,7.514850999999998,4.95474,2.57313,0.63567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-17 16:15:00,4.95474,2.57313,0.63567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-17 16:30:00,2.57313,0.63567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-17 16:45:00,0.63567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-18 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16191,1.64367
2018-10-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16191,1.64367,4.66263
2018-10-18 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16191,1.64367,4.66263,7.3581910000000015
2018-10-18 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16191,1.64367,4.66263,7.3581910000000015,10.072441
2018-10-18 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16191,1.64367,4.66263,7.3581910000000015,10.072441,12.729152
2018-10-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16191,1.64367,4.66263,7.3581910000000015,10.072441,12.729152,15.246632
2018-10-18 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16191,1.64367,4.66263,7.3581910000000015,10.072441,12.729152,15.246632,17.690191
2018-10-18 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16191,1.64367,4.66263,7.3581910000000015,10.072441,12.729152,15.246632,17.690191,19.888474
2018-10-18 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.16191,1.64367,4.66263,7.3581910000000015,10.072441,12.729152,15.246632,17.690191,19.888474,21.862473
2018-10-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.16191,1.64367,4.66263,7.3581910000000015,10.072441,12.729152,15.246632,17.690191,19.888474,21.862473,23.683172
2018-10-18 05:15:00,0.0,0.0,0.0,0.0,0.16191,1.64367,4.66263,7.3581910000000015,10.072441,12.729152,15.246632,17.690191,19.888474,21.862473,23.683172,25.315292000000003
2018-10-18 05:30:00,0.0,0.0,0.0,0.16191,1.64367,4.66263,7.3581910000000015,10.072441,12.729152,15.246632,17.690191,19.888474,21.862473,23.683172,25.315292000000003,26.85984
2018-10-18 05:45:00,0.0,0.0,0.16191,1.64367,4.66263,7.3581910000000015,10.072441,12.729152,15.246632,17.690191,19.888474,21.862473,23.683172,25.315292000000003,26.85984,28.081203
2018-10-18 06:00:00,0.0,0.16191,1.64367,4.66263,7.3581910000000015,10.072441,12.729152,15.246632,17.690191,19.888474,21.862473,23.683172,25.315292000000003,26.85984,28.081203,29.121122
2018-10-18 06:15:00,0.16191,1.64367,4.66263,7.3581910000000015,10.072441,12.729152,15.246632,17.690191,19.888474,21.862473,23.683172,25.315292000000003,26.85984,28.081203,29.121122,30.111273
2018-10-18 06:30:00,1.64367,4.66263,7.3581910000000015,10.072441,12.729152,15.246632,17.690191,19.888474,21.862473,23.683172,25.315292000000003,26.85984,28.081203,29.121122,30.111273,30.962612
2018-10-18 06:45:00,4.66263,7.3581910000000015,10.072441,12.729152,15.246632,17.690191,19.888474,21.862473,23.683172,25.315292000000003,26.85984,28.081203,29.121122,30.111273,30.962612,31.48824
2018-10-18 07:00:00,7.3581910000000015,10.072441,12.729152,15.246632,17.690191,19.888474,21.862473,23.683172,25.315292000000003,26.85984,28.081203,29.121122,30.111273,30.962612,31.48824,31.867712
2018-10-18 07:15:00,10.072441,12.729152,15.246632,17.690191,19.888474,21.862473,23.683172,25.315292000000003,26.85984,28.081203,29.121122,30.111273,30.962612,31.48824,31.867712,32.13042
2018-10-18 07:30:00,12.729152,15.246632,17.690191,19.888474,21.862473,23.683172,25.315292000000003,26.85984,28.081203,29.121122,30.111273,30.962612,31.48824,31.867712,32.13042,32.42862
2018-10-18 07:45:00,15.246632,17.690191,19.888474,21.862473,23.683172,25.315292000000003,26.85984,28.081203,29.121122,30.111273,30.962612,31.48824,31.867712,32.13042,32.42862,32.595573
2018-10-18 08:00:00,17.690191,19.888474,21.862473,23.683172,25.315292000000003,26.85984,28.081203,29.121122,30.111273,30.962612,31.48824,31.867712,32.13042,32.42862,32.595573,32.535515000000004
2018-10-18 08:15:00,19.888474,21.862473,23.683172,25.315292000000003,26.85984,28.081203,29.121122,30.111273,30.962612,31.48824,31.867712,32.13042,32.42862,32.595573,32.535515000000004,32.377590000000005
2018-10-18 08:30:00,21.862473,23.683172,25.315292000000003,26.85984,28.081203,29.121122,30.111273,30.962612,31.48824,31.867712,32.13042,32.42862,32.595573,32.535515000000004,32.377590000000005,32.04978
2018-10-18 08:45:00,23.683172,25.315292000000003,26.85984,28.081203,29.121122,30.111273,30.962612,31.48824,31.867712,32.13042,32.42862,32.595573,32.535515000000004,32.377590000000005,32.04978,31.458632
2018-10-18 09:00:00,25.315292000000003,26.85984,28.081203,29.121122,30.111273,30.962612,31.48824,31.867712,32.13042,32.42862,32.595573,32.535515000000004,32.377590000000005,32.04978,31.458632,30.739590000000003
2018-10-18 09:15:00,26.85984,28.081203,29.121122,30.111273,30.962612,31.48824,31.867712,32.13042,32.42862,32.595573,32.535515000000004,32.377590000000005,32.04978,31.458632,30.739590000000003,30.021393
2018-10-18 09:30:00,28.081203,29.121122,30.111273,30.962612,31.48824,31.867712,32.13042,32.42862,32.595573,32.535515000000004,32.377590000000005,32.04978,31.458632,30.739590000000003,30.021393,28.886131
2018-10-18 09:45:00,29.121122,30.111273,30.962612,31.48824,31.867712,32.13042,32.42862,32.595573,32.535515000000004,32.377590000000005,32.04978,31.458632,30.739590000000003,30.021393,28.886131,27.83823
2018-10-18 10:00:00,30.111273,30.962612,31.48824,31.867712,32.13042,32.42862,32.595573,32.535515000000004,32.377590000000005,32.04978,31.458632,30.739590000000003,30.021393,28.886131,27.83823,26.509354
2018-10-18 10:15:00,30.962612,31.48824,31.867712,32.13042,32.42862,32.595573,32.535515000000004,32.377590000000005,32.04978,31.458632,30.739590000000003,30.021393,28.886131,27.83823,26.509354,25.083033
2018-10-18 10:30:00,31.48824,31.867712,32.13042,32.42862,32.595573,32.535515000000004,32.377590000000005,32.04978,31.458632,30.739590000000003,30.021393,28.886131,27.83823,26.509354,25.083033,23.321762
2018-10-18 10:45:00,31.867712,32.13042,32.42862,32.595573,32.535515000000004,32.377590000000005,32.04978,31.458632,30.739590000000003,30.021393,28.886131,27.83823,26.509354,25.083033,23.321762,21.564692
2018-10-18 11:00:00,32.13042,32.42862,32.595573,32.535515000000004,32.377590000000005,32.04978,31.458632,30.739590000000003,30.021393,28.886131,27.83823,26.509354,25.083033,23.321762,21.564692,19.647812
2018-10-18 11:15:00,32.42862,32.595573,32.535515000000004,32.377590000000005,32.04978,31.458632,30.739590000000003,30.021393,28.886131,27.83823,26.509354,25.083033,23.321762,21.564692,19.647812,17.312822
2018-10-18 11:30:00,32.595573,32.535515000000004,32.377590000000005,32.04978,31.458632,30.739590000000003,30.021393,28.886131,27.83823,26.509354,25.083033,23.321762,21.564692,19.647812,17.312822,15.03516
2018-10-18 11:45:00,32.535515000000004,32.377590000000005,32.04978,31.458632,30.739590000000003,30.021393,28.886131,27.83823,26.509354,25.083033,23.321762,21.564692,19.647812,17.312822,15.03516,12.58761
2018-10-18 12:00:00,32.377590000000005,32.04978,31.458632,30.739590000000003,30.021393,28.886131,27.83823,26.509354,25.083033,23.321762,21.564692,19.647812,17.312822,15.03516,12.58761,10.07013
2018-10-18 12:15:00,32.04978,31.458632,30.739590000000003,30.021393,28.886131,27.83823,26.509354,25.083033,23.321762,21.564692,19.647812,17.312822,15.03516,12.58761,10.07013,7.510231
2018-10-18 12:30:00,31.458632,30.739590000000003,30.021393,28.886131,27.83823,26.509354,25.083033,23.321762,21.564692,19.647812,17.312822,15.03516,12.58761,10.07013,7.510231,4.8270610000000005
2018-10-18 12:45:00,30.739590000000003,30.021393,28.886131,27.83823,26.509354,25.083033,23.321762,21.564692,19.647812,17.312822,15.03516,12.58761,10.07013,7.510231,4.8270610000000005,2.35242
2018-10-18 13:00:00,30.021393,28.886131,27.83823,26.509354,25.083033,23.321762,21.564692,19.647812,17.312822,15.03516,12.58761,10.07013,7.510231,4.8270610000000005,2.35242,0.58737
2018-10-18 13:15:00,28.886131,27.83823,26.509354,25.083033,23.321762,21.564692,19.647812,17.312822,15.03516,12.58761,10.07013,7.510231,4.8270610000000005,2.35242,0.58737,0.0
2018-10-18 13:30:00,27.83823,26.509354,25.083033,23.321762,21.564692,19.647812,17.312822,15.03516,12.58761,10.07013,7.510231,4.8270610000000005,2.35242,0.58737,0.0,0.0
2018-10-18 13:45:00,26.509354,25.083033,23.321762,21.564692,19.647812,17.312822,15.03516,12.58761,10.07013,7.510231,4.8270610000000005,2.35242,0.58737,0.0,0.0,0.0
2018-10-18 14:00:00,25.083033,23.321762,21.564692,19.647812,17.312822,15.03516,12.58761,10.07013,7.510231,4.8270610000000005,2.35242,0.58737,0.0,0.0,0.0,0.0
2018-10-18 14:15:00,23.321762,21.564692,19.647812,17.312822,15.03516,12.58761,10.07013,7.510231,4.8270610000000005,2.35242,0.58737,0.0,0.0,0.0,0.0,0.0
2018-10-18 14:30:00,21.564692,19.647812,17.312822,15.03516,12.58761,10.07013,7.510231,4.8270610000000005,2.35242,0.58737,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-18 14:45:00,19.647812,17.312822,15.03516,12.58761,10.07013,7.510231,4.8270610000000005,2.35242,0.58737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-18 15:00:00,17.312822,15.03516,12.58761,10.07013,7.510231,4.8270610000000005,2.35242,0.58737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-18 15:15:00,15.03516,12.58761,10.07013,7.510231,4.8270610000000005,2.35242,0.58737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-18 15:30:00,12.58761,10.07013,7.510231,4.8270610000000005,2.35242,0.58737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-18 15:45:00,10.07013,7.510231,4.8270610000000005,2.35242,0.58737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-18 16:00:00,7.510231,4.8270610000000005,2.35242,0.58737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-18 16:15:00,4.8270610000000005,2.35242,0.58737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-18 16:30:00,2.35242,0.58737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-18 16:45:00,0.58737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-19 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10584,0.94143
2018-10-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10584,0.94143,3.276421
2018-10-19 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10584,0.94143,3.276421,6.1872300000000005
2018-10-19 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10584,0.94143,3.276421,6.1872300000000005,9.067591
2018-10-19 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10584,0.94143,3.276421,6.1872300000000005,9.067591,11.741732
2018-10-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10584,0.94143,3.276421,6.1872300000000005,9.067591,11.741732,14.285042
2018-10-19 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10584,0.94143,3.276421,6.1872300000000005,9.067591,11.741732,14.285042,16.645653
2018-10-19 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10584,0.94143,3.276421,6.1872300000000005,9.067591,11.741732,14.285042,16.645653,18.935072
2018-10-19 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.10584,0.94143,3.276421,6.1872300000000005,9.067591,11.741732,14.285042,16.645653,18.935072,21.066782
2018-10-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.10584,0.94143,3.276421,6.1872300000000005,9.067591,11.741732,14.285042,16.645653,18.935072,21.066782,22.989332
2018-10-19 05:15:00,0.0,0.0,0.0,0.0,0.10584,0.94143,3.276421,6.1872300000000005,9.067591,11.741732,14.285042,16.645653,18.935072,21.066782,22.989332,24.157562
2018-10-19 05:30:00,0.0,0.0,0.0,0.10584,0.94143,3.276421,6.1872300000000005,9.067591,11.741732,14.285042,16.645653,18.935072,21.066782,22.989332,24.157562,25.943401
2018-10-19 05:45:00,0.0,0.0,0.10584,0.94143,3.276421,6.1872300000000005,9.067591,11.741732,14.285042,16.645653,18.935072,21.066782,22.989332,24.157562,25.943401,27.381481
2018-10-19 06:00:00,0.0,0.10584,0.94143,3.276421,6.1872300000000005,9.067591,11.741732,14.285042,16.645653,18.935072,21.066782,22.989332,24.157562,25.943401,27.381481,28.464449
2018-10-19 06:15:00,0.10584,0.94143,3.276421,6.1872300000000005,9.067591,11.741732,14.285042,16.645653,18.935072,21.066782,22.989332,24.157562,25.943401,27.381481,28.464449,29.398323
2018-10-19 06:30:00,0.94143,3.276421,6.1872300000000005,9.067591,11.741732,14.285042,16.645653,18.935072,21.066782,22.989332,24.157562,25.943401,27.381481,28.464449,29.398323,30.191914
2018-10-19 06:45:00,3.276421,6.1872300000000005,9.067591,11.741732,14.285042,16.645653,18.935072,21.066782,22.989332,24.157562,25.943401,27.381481,28.464449,29.398323,30.191914,30.852571
2018-10-19 07:00:00,6.1872300000000005,9.067591,11.741732,14.285042,16.645653,18.935072,21.066782,22.989332,24.157562,25.943401,27.381481,28.464449,29.398323,30.191914,30.852571,31.358671
2018-10-19 07:15:00,9.067591,11.741732,14.285042,16.645653,18.935072,21.066782,22.989332,24.157562,25.943401,27.381481,28.464449,29.398323,30.191914,30.852571,31.358671,31.658974
2018-10-19 07:30:00,11.741732,14.285042,16.645653,18.935072,21.066782,22.989332,24.157562,25.943401,27.381481,28.464449,29.398323,30.191914,30.852571,31.358671,31.658974,31.982582
2018-10-19 07:45:00,14.285042,16.645653,18.935072,21.066782,22.989332,24.157562,25.943401,27.381481,28.464449,29.398323,30.191914,30.852571,31.358671,31.658974,31.982582,32.174522
2018-10-19 08:00:00,16.645653,18.935072,21.066782,22.989332,24.157562,25.943401,27.381481,28.464449,29.398323,30.191914,30.852571,31.358671,31.658974,31.982582,32.174522,32.30976500000001
